,From,From_FAF_Zone,To,To_FAF_Zone,trips,sctg2_code
38093169,120990080021,122,120010003021,129,11.309681744977507,3
38093215,120990080021,122,120879702002,129,44.38386711089158,3
38093217,120990080021,122,120879703002,129,74.22044280538803,3
38093220,120990080021,122,120879710022,129,5.3952607693829835,3
38093275,120990080021,122,121010310072,124,0.5241876372770927,3
38093327,120990080021,122,121030204003,124,19.42277646863055,3
38093346,120990080021,122,120010019082,129,5.285840513318604,3
38093348,120990080021,122,120010008061,129,5.025405063341732,3
38093375,120990080021,122,121030250091,124,132.92666869267882,3
38093430,120990080021,122,120570026001,124,1.7219175465322663,3
38093448,120990080021,122,120010015191,129,2.334008358624466,3
38093472,120990080021,122,121270832083,123,0.5175470223511818,3
38093526,120990080021,122,121010331012,124,0.5049280909884873,3
38093570,120990080021,122,120174517003,129,0.9294232313915928,3
38093715,120990080021,122,121030273081,124,0.9724102647651761,3
38093810,120990080021,122,120010019084,129,8.499100998419893,3
38093818,120990080021,122,120810001053,129,9.205055593573942,3
38093837,120990080021,122,120810013001,129,4.357622176051633,3
38093898,120990080021,122,120559610003,129,2.023690399036827,3
38093918,120990080021,122,120810017031,129,1.9504955444795493,3
38093920,120990080021,122,120810012041,129,3.016237350901405,3
38093921,120990080021,122,120810014041,129,1.232721786306587,3
38093940,120990080021,122,120810011082,129,0.9885360347375103,3
38093942,120990080021,122,120810009013,129,1.0332601257951224,3
38093993,120990080021,122,120950148051,123,5.840409429339802,3
38094010,120990080021,122,120350601063,123,1.1641289806798916,3
38094047,120990080021,122,120950187002,123,3.1292006880832264,3
38094276,120990080021,122,121050125021,129,1.5208148213839927,3
38094337,120990080021,122,121050126022,129,2.2922638091640217,3
38094340,120990080021,122,120759706003,129,2.4650890503216147,3
38094344,120990080021,122,120759703023,129,0.5882125224168876,3
38094454,120990080021,122,121270823011,123,29.477067669224624,3
38094455,120990080021,122,120010022103,129,0.5336472210673618,3
38094482,120990080021,122,120910211012,129,1.5544173409218343,3
38094564,120990080021,122,120010007002,129,2.3685391399264044,3
38094585,120990080021,122,120010002001,129,1.1538592530227185,3
38094622,120990080021,122,120010004001,129,0.6023364819009439,3
38094625,120990080021,122,120010005001,129,17.437950299812847,3
38094736,120990080021,122,120690301051,123,0.9126910950080284,3
38094776,120990080021,122,121150020052,129,342.03069273153585,3
38094806,120990080021,122,121150002001,129,187.12313441200482,3
38094832,120990080021,122,121150010001,129,27.58750075267563,3
38094854,120990080021,122,120330021002,129,1.4131116017584031,3
38094855,120990080021,122,120330026031,129,1.881333313786048,3
38094862,120990080021,122,121150012041,129,5.393775357379462,3
38094867,120990080021,122,121050157013,129,0.7942184501898798,3
38094920,120990080021,122,120330022002,129,0.9675590611284196,3
38094926,120990080021,122,120330022004,129,1.3993003335630745,3
38094927,120990080021,122,120330026021,129,1.3163511281420222,3
38094963,120990080021,122,121050145011,129,19.460109891678744,3
38094968,120990080021,122,121050116062,129,971.7257191169888,3
38095049,120990080021,122,120330003001,129,8.98570357667464,3
38095050,120990080021,122,120330003002,129,0.8651554922535188,3
38095053,120990080021,122,120830002003,129,3.0815383990242067,3
38095066,120990080021,122,120830002004,129,1.8901091071496072,3
38095068,120990080021,122,120830007023,129,0.6293354141061596,3
38095081,120990080021,122,120830007013,129,2.736803845375763,3
38095082,120990080021,122,120830007022,129,1.0475010070850705,3
38095097,120990080021,122,120570125013,124,335.3441919441893,3
38095103,120990080021,122,120570060002,124,5.734961441597149,3
38095174,120990080021,122,120330032031,129,1.5817728308787562,3
38095182,120990080021,122,120330035033,129,2.3721478154635602,3
38125011,120530407011,124,120174516021,129,0.7199855188856034,3
38232529,120990078091,122,120710104073,129,15.648839096619875,3
38232638,120990078091,122,120710107013,129,0.5019115811660834,3
38233289,120990078091,122,120330017001,129,5.764680419087496,3
38233413,120990078091,122,120690303063,123,1.6432863898815118,3
38233598,120990078091,122,120330016001,129,2.641923789069678,3
38233682,120990078091,122,120879706001,129,1.0707118199860823,3
38233776,120990078091,122,121050122041,129,6.430402574904071,3
38233847,120990078091,122,121270821005,123,0.500513620583451,3
38233986,120990078091,122,121150024023,129,0.69134257061398,3
38234071,120990078091,122,120010019022,129,5.647536746132508,3
38234237,120990078091,122,120710501064,129,3.8117861900360257,3
38234317,120990078091,122,120910228001,129,3.2233306638058563,3
38234591,120990078091,122,120810008052,129,3.008931228185137,3
38236362,120990078091,122,120710014012,129,5.887021498883165,3
38236902,120990078091,122,120950157012,123,1.0030358169248197,3
38237314,120990078091,122,121030254132,124,0.9623766235963577,3
38237354,120990078091,122,120730025091,129,5.603137998062895,3
38237467,120990078091,122,120090650011,129,2.6553329592330246,3
38237627,120990078091,122,120210109053,129,3.144540644736174,3
38239604,120990078091,122,120570111074,124,1.0558164052255854,3
38239908,120990078091,122,120570070011,124,0.6193473446348314,3
38240058,120990078091,122,121050157021,129,0.545019423276996,3
38240456,120990078091,122,120710017033,129,4.399584411966099,3
38240727,120990078091,122,121030202061,124,0.8291820697016822,3
38240943,120990078091,122,121030245091,124,1.073056272198923,3
38240958,120990078091,122,121170217051,123,2.1482798312274825,3
38241080,120990078091,122,120330011012,129,1.8569033824532142,3
38241097,120990078091,122,120150304012,129,1.868358456046868,3
38241371,120990078091,122,120710401131,129,1.1051733759775866,3
38241430,120990078091,122,121030281032,124,1.0338050537366728,3
38241640,120990078091,122,121050123091,129,0.7323004515331055,3
38241685,120990078091,122,121030250044,124,2.365759597202113,3
38241935,120990078091,122,120879702002,129,0.5538567858642963,3
38241937,120990078091,122,120879703002,129,0.9261810331873755,3
38242095,120990078091,122,121030250091,124,1.6587634712818522,3
38243496,120990078091,122,121150020052,129,4.268127868847638,3
38243526,120990078091,122,121150002001,129,2.3350695766852736,3
38243688,120990078091,122,121050116062,129,12.125957438254302,3
38243817,120990078091,122,120570125013,124,4.184688455479129,3
38251896,120990078092,122,120710017033,129,48.95771178532988,3
38278289,120990078222,122,120710104073,129,1.0917592844684234,3
38289448,120990078222,122,121050116062,129,0.8459813877914226,3
38324049,120990078392,122,120710104073,129,3.318513197056205,3
38324809,120990078392,122,120330017001,129,1.2224656365522644,3
38325118,120990078392,122,120330016001,129,0.5602497990753931,3
38325296,120990078392,122,121050122041,129,1.3636395438312503,3
38325591,120990078392,122,120010019022,129,1.1976239967186257,3
38325757,120990078392,122,120710501064,129,0.8083323432422205,3
38325837,120990078392,122,120910228001,129,0.6835436980514463,3
38326111,120990078392,122,120810008052,129,0.638077874538546,3
38327882,120990078392,122,120710014012,129,1.2484094452487107,3
38328874,120990078392,122,120730025091,129,1.1882087403860613,3
38328987,120990078392,122,120090650011,129,0.563093365161922,3
38329147,120990078392,122,120210109053,129,0.6668353840056186,3
38331976,120990078392,122,120710017033,129,0.9329815996271441,3
38333205,120990078392,122,121030250044,124,0.5016860609214991,3
38335016,120990078392,122,121150020052,129,0.9051047539081452,3
38335208,120990078392,122,121050116062,129,2.571446325017216,3
38335337,120990078392,122,120570125013,124,0.8874104832527693,3
38541409,120570141042,124,120710104073,129,0.974336456075541,3
38552568,120570141042,124,121050116062,129,0.754992899087549,3
38589325,120570121061,124,120570001011,124,1.7921050111692434,3
38657955,120570121063,124,120570120021,124,0.6063820858552895,3
38735737,121199103003,123,120570125013,124,30.874386593700116,3
38738058,121199105002,123,120570117082,124,2.8628938808686812,3
38743418,121199105002,123,121050157021,129,3.8035321322799995,3
38747048,121199105002,123,121050116062,129,169.24706453120137,3
39582734,121239503005,129,121290102021,129,0.9977031003363837,3
39605329,121239501001,129,120710104073,129,9.01146871295135,3
39606089,121239501001,129,120330017001,129,3.319622427965968,3
39606213,121239501001,129,120690303063,123,0.9462953639822727,3
39606398,121239501001,129,120330016001,129,1.521366116694594,3
39606482,121239501001,129,120879706001,129,0.6165751981228974,3
39606576,121239501001,129,121050122041,129,3.7029821354573036,3
39606871,121239501001,129,120010019022,129,3.2521646097063353,3
39607037,121239501001,129,120710501064,129,2.195037713653093,3
39607117,121239501001,129,120910228001,129,1.8561724131125512,3
39607391,121239501001,129,120810008052,129,1.7327093374018552,3
39609162,121239501001,129,120710014012,129,3.390073201092371,3
39609702,121239501001,129,120950157012,123,0.5776036053779877,3
39610114,121239501001,129,121030254132,124,0.554189788780407,3
39610154,121239501001,129,120730025091,129,3.2265973502659744,3
39610267,121239501001,129,120090650011,129,1.5290878599272717,3
39610427,121239501001,129,120210109053,129,1.810800754080508,3
39612404,121239501001,129,120570111074,124,0.6079975928927668,3
39613256,121239501001,129,120710017033,129,2.5335245019539068,3
39613743,121239501001,129,121030245091,124,0.6179252636219814,3
39613758,121239501001,129,121170217051,123,1.237098571097989,3
39613880,121239501001,129,120330011012,129,1.0693078656272303,3
39613897,121239501001,129,120150304012,129,1.0759043317712345,3
39614171,121239501001,129,120710401131,129,0.6364200717074255,3
39614230,121239501001,129,121030281032,124,0.5953222369735536,3
39614485,121239501001,129,121030250044,124,1.3623354717191836,3
39614737,121239501001,129,120879703002,129,0.5333463620889152,3
39614895,121239501001,129,121030250091,124,0.955207925095962,3
39615082,121239501001,129,120791103021,129,9.24839881761313,3
39616296,121239501001,129,121150020052,129,2.457824539924112,3
39616326,121239501001,129,121150002001,129,1.3446624572559474,3
39616488,121239501001,129,121050116062,129,6.982798237922388,3
39616617,121239501001,129,120570125013,124,2.409775502014343,3
39639368,121239503004,129,121050116062,129,45.13440021699714,3
39639649,121239502003,129,120710104073,129,5.753227179140344,3
39640409,121239502003,129,120330017001,129,2.119359516790993,3
39640533,121239502003,129,120690303063,123,0.604147046500068,3
39640718,121239502003,129,120330016001,129,0.9712917140145024,3
39640896,121239502003,129,121050122041,129,2.3641093526703316,3
39641191,121239502003,129,120010019022,129,2.0762921583148994,3
39641357,121239502003,129,120710501064,129,1.4013865037646152,3
39641437,121239502003,129,120910228001,129,1.1850434059590889,3
39641711,121239502003,129,120810008052,129,1.1062203921502394,3
39641849,121239502003,129,120652501022,129,3.3310885490503246,3
39642753,121239502003,129,120530415011,124,8.185664827657007,3
39643482,121239502003,129,120710014012,129,2.1643376791364695,3
39644474,121239502003,129,120730025091,129,2.059969152976487,3
39644587,121239502003,129,120090650011,129,0.9762215367161801,3
39644747,121239502003,129,120210109053,129,1.1560766004115528,3
39647576,121239502003,129,120710017033,129,1.6174879465220484,3
39648078,121239502003,129,121170217051,123,0.7898056742168604,3
39648200,121239502003,129,120330011012,129,0.6826823985476969,3
39648217,121239502003,129,120150304012,129,0.6868938062010779,3
39648805,121239502003,129,121030250044,124,0.8697611579938344,3
39649215,121239502003,129,121030250091,124,0.6098371277141733,3
39650616,121239502003,129,121150020052,129,1.569158523995856,3
39650646,121239502003,129,121150002001,129,0.8584781063198014,3
39650808,121239502003,129,121050116062,129,4.458055161544412,3
39650937,121239502003,129,120570125013,124,1.5384823889906094,3
39651089,121239504004,129,120710104073,129,15.244331268805434,3
39651768,121239504004,129,120174517001,129,56.511184735206456,3
39651849,121239504004,129,120330017001,129,5.615668831712131,3
39651973,121239504004,129,120690303063,123,1.6008089764488662,3
39652158,121239504004,129,120330016001,129,2.573632534583031,3
39652242,121239504004,129,120879706001,129,1.0430349226875932,3
39652336,121239504004,129,121050122041,129,6.26418269357696,3
39652546,121239504004,129,121150024023,129,0.6734720129458945,3
39652631,121239504004,129,120010019022,129,5.50155321294033,3
39652797,121239504004,129,120710501064,129,3.7132550886358238,3
39652877,121239504004,129,120910228001,129,3.140010586380709,3
39653151,121239504004,129,120810008052,129,2.931153175280284,3
39654922,121239504004,129,120710014012,129,5.734847509227656,3
39655462,121239504004,129,120950157012,123,0.9771082808936028,3
39655874,121239504004,129,121030254132,124,0.9375000896153507,3
39655914,121239504004,129,120730025091,129,5.458302130907026,3
39656027,121239504004,129,120090650011,129,2.586695090261927,3
39656187,121239504004,129,120210109053,129,3.0632572154784032,3
39658164,121239504004,129,120570111074,124,1.0285245404417753,3
39658468,121239504004,129,120570070011,124,0.603337796099371,3
39658618,121239504004,129,121050157021,129,0.5309311818639931,3
39659016,121239504004,129,120710017033,129,4.285859277291092,3
39659287,121239504004,129,121030202061,124,0.8077484901366608,3
39659503,121239504004,129,121030245091,124,1.0453187730074556,3
39659518,121239504004,129,121170217051,123,2.092748810510749,3
39659640,121239504004,129,120330011012,129,1.8089041699199488,3
39659657,121239504004,129,120150304012,129,1.8200631405945074,3
39659931,121239504004,129,120710401131,129,1.0766056797469061,3
39659961,121239504004,129,121239503002,129,45.35982022901707,3
39659990,121239504004,129,121030281032,124,1.0070821617643808,3
39660200,121239504004,129,121050123091,129,0.71337117102046,3
39660245,121239504004,129,121030250044,124,2.3046069283116695,3
39660495,121239504004,129,120879702002,129,0.5395401069089429,3
39660497,121239504004,129,120879703002,129,0.9022401213034734,3
39660655,121239504004,129,121030250091,124,1.6158859897969045,3
39662056,121239504004,129,121150020052,129,4.157800762638539,3
39662086,121239504004,129,121150002001,129,2.274710216068894,3
39662248,121239504004,129,121050116062,129,11.812512800397638,3
39662377,121239504004,129,120570125013,124,4.076518179923576,3
39662529,121239501002,129,120710104073,129,2.1593288237495374,3
39663289,121239501002,129,120330017001,129,0.7954481806467686,3
39663776,121239501002,129,121050122041,129,0.8873088631413389,3
39664071,121239501002,129,120010019022,129,0.7792839330645758,3
39664237,121239501002,129,120710501064,129,0.5259751052008135,3
39666362,121239501002,129,120710014012,129,0.8123296003035425,3
39667354,121239501002,129,120730025091,129,0.7731575043976779,3
39670456,121239501002,129,120710017033,129,0.6070833353593361,3
39671401,121239501002,129,121239503002,129,6.425127185542263,3
39673496,121239501002,129,121150020052,129,0.5889441046551555,3
39673688,121239501002,129,121050116062,129,1.6732186490203207,3
39673817,121239501002,129,120570125013,124,0.5774305905081365,3
39742609,121239502002,129,120710104073,129,2.3494451193158334,3
39743369,121239502002,129,120330017001,129,0.8654827486830058,3
39743856,121239502002,129,121050122041,129,0.9654312279373812,3
39744151,121239502002,129,120010019022,129,0.8478953334770923,3
39744317,121239502002,129,120710501064,129,0.5722841422780118,3
39746442,121239502002,129,120710014012,129,0.8838504787774328,3
39747434,121239502002,129,120730025091,129,0.8412295085355808,3
39750536,121239502002,129,120710017033,129,0.6605334785469466,3
39753576,121239502002,129,121150020052,129,0.640797194486198,3
39753768,121239502002,129,121050116062,129,1.820535781883764,3
39753897,121239502002,129,120570125013,124,0.6282699826408432,3
39765489,121239504002,129,120710104073,129,3.0930928264556057,3
39766249,121239504002,129,120330017001,129,1.1394258411756568,3
39766558,121239504002,129,120330016001,129,0.5221930821551442,3
39766736,121239504002,129,121050122041,129,1.2710100700028095,3
39767031,121239504002,129,120010019022,129,1.1162716472929968,3
39767197,121239504002,129,120710501064,129,0.7534238448991206,3
39767277,121239504002,129,120910228001,129,0.6371118580716777,3
39767551,121239504002,129,120810008052,129,0.5947344425828995,3
39769322,121239504002,129,120710014012,129,1.1636073356597152,3
39770314,121239504002,129,120730025091,129,1.1074959516449052,3
39770427,121239504002,129,120090650011,129,0.524843490136519,3
39770587,121239504002,129,120210109053,129,0.6215385084272746,3
39773416,121239504002,129,120710017033,129,0.8696059113405796,3
39776456,121239504002,129,121150020052,129,0.8436226874094066,3
39776648,121239504002,129,121050116062,129,2.396772804333576,3
39776777,121239504002,129,120570125013,124,0.8271303553367018,3
39800094,121239503006,129,121290102021,129,32.242290416551114,3
39807404,121239503006,129,120390207021,129,0.7606190876807775,3
39914209,121130102003,129,120710104073,129,41.762306845377715,3
39914318,121130102003,129,120710107013,129,1.3394594533491102,3
39914714,121130102003,129,120599604001,129,1.1425587902708085,3
39914969,121130102003,129,120330017001,129,15.38429470972534,3
39915093,121130102003,129,120690303063,123,4.3854646357689155,3
39915278,121130102003,129,120330016001,129,7.050544213536116,3
39915362,121130102003,129,120879706001,129,2.8574257357461192,3
39915456,121130102003,129,121050122041,129,17.16091806007877,3
39915527,121130102003,129,121270821005,123,1.3357286936135808,3
39915666,121130102003,129,121150024023,129,1.8449969605406398,3
39915751,121130102003,129,120010019022,129,15.071671518654464,3
39915917,121130102003,129,120710501064,129,10.172574688408906,3
39915997,121130102003,129,120910228001,129,8.602154026559797,3
39916271,121130102003,129,120810008052,129,8.029982828262881,3
39916365,121130102003,129,120570001011,124,0.5185378193884915,3
39916378,121130102003,129,120570117082,124,1.0947942190466122,3
39916437,121130102003,129,121170206001,123,0.7790321337016358,3
39916562,121130102003,129,121030271062,124,0.5900063038620902,3
39916655,121130102003,129,121030272062,124,0.5715223991012354,3
39918042,121130102003,129,120710014012,129,15.710788303446801,3
39918288,121130102003,129,121030285001,124,0.5632902535193616,3
39918582,121130102003,129,120950157012,123,2.6768177054339084,3
39918912,121130102003,129,121030252081,124,0.6579944434227888,3
39918913,121130102003,129,121030252082,124,1.272263581676684,3
39918994,121130102003,129,121030254132,124,2.5683098667767004,3
39919034,121130102003,129,120730025091,129,14.953183870530136,3
39919147,121130102003,129,120090650011,129,7.086329480126529,3
39919307,121130102003,129,120210109053,129,8.391885844209265,3
39920126,121130102003,129,120530409063,124,0.8003795449790632,3
39920449,121130102003,129,120570137023,124,1.1703754202828602,3
39921284,121130102003,129,120570111074,124,2.817674104460481,3
39921336,121130102003,129,121150019072,129,0.950356837498616,3
39921384,121130102003,129,120570102113,124,0.943433274152383,3
39921588,121130102003,129,120570070011,124,1.6528621510394659,3
39921738,121130102003,129,121050157021,129,1.4545020401226578,3
39921972,121130102003,129,120879711002,129,1.2980929403090538,3
39922114,121130102003,129,120879710011,129,1.2510818707089753,3
39922136,121130102003,129,120710017033,129,11.74124119177351,3
39922304,121130102003,129,120710901001,129,0.5655242262743068,3
39922324,121130102003,129,121030272091,124,0.8522631755978726,3
39922392,121130102003,129,120150305022,129,0.7582762501752542,3
39922407,121130102003,129,121030202061,124,2.2128514333722524,3
39922523,121130102003,129,121030244122,124,0.7878323291120003,3
39922623,121130102003,129,121030245091,124,2.863682412812861,3
39922632,121130102003,129,121030273272,124,0.78776580386552,3
39922638,121130102003,129,121170217051,123,5.7331486986045785,3
39922760,121130102003,129,120330011012,129,4.95554771580346,3
39922777,121130102003,129,120150304012,129,4.986118053666959,3
39923032,121130102003,129,120150103013,129,1.089103276735045,3
39923051,121130102003,129,120710401131,129,2.949393840651539,3
39923110,121130102003,129,121030281032,124,2.758932059169721,3
39923320,121130102003,129,121050123091,129,1.9543019115417892,3
39923365,121130102003,129,121030250044,124,6.3135404237169555,3
39923437,121130102003,129,121030216002,124,1.1724830054216457,3
39923543,121130102003,129,121030264002,124,1.1134394006689408,3
39923550,121130102003,129,120879705002,129,1.266594199755207,3
39923615,121130102003,129,120879702002,129,1.4780864508125344,3
39923617,121130102003,129,120879703002,129,2.471714116524788,3
39923727,121130102003,129,121030204003,124,0.6468238259572124,3
39923775,121130102003,129,121030250091,124,4.426768570106892,3
39924854,121130102003,129,121270823011,123,0.9816552086979732,3
39925025,121130102003,129,120010005001,129,0.5807244781915533,3
39925176,121130102003,129,121150020052,129,11.39042101548765,3
39925206,121130102003,129,121150002001,129,6.231637475772902,3
39925232,121130102003,129,121150010001,129,0.9187282165483941,3
39925363,121130102003,129,121050145011,129,0.6480671161516477,3
39925368,121130102003,129,121050116062,129,32.36073629511298,3
39925497,121130102003,129,120570125013,124,11.167744920310264,3
40841195,121050146001,129,121050110003,129,2.19055979019681,3
40842782,121050146001,129,121050131031,129,4.192818116755504,3
40849384,121050146001,129,121030245122,124,9.05249770958592,3
41206929,120690312021,123,120710104073,129,6.727971723166971,3
41207689,120690312021,123,120330017001,129,2.478433487190273,3
41207813,120690312021,123,120690303063,123,0.7065050829601829,3
41207998,120690312021,123,120330016001,129,1.135853492893423,3
41208176,120690312021,123,121050122041,129,2.7646502354209503,3
41208471,120690312021,123,120010019022,129,2.42806941134266,3
41208637,120690312021,123,120710501064,129,1.6388173936084651,3
41208717,120690312021,123,120910228001,129,1.3858202149440575,3
41208991,120690312021,123,120810008052,129,1.2936425568179297,3
41210762,120690312021,123,120710014012,129,2.5310321061910206,3
41210822,120690312021,123,120690312022,123,26.11750494623248,3
41211754,120690312021,123,120730025091,129,2.4089808693931922,3
41211867,120690312021,123,120090650011,129,1.1416185542588733,3
41212027,120690312021,123,120210109053,129,1.3519456880800786,3
41212626,120690312021,123,121199107002,123,0.9593640010618203,3
41214856,120690312021,123,120710017033,129,1.8915319746490176,3
41215358,120690312021,123,121170217051,123,0.9236190537015813,3
41215480,120690312021,123,120330011012,129,0.7983463420297274,3
41215497,120690312021,123,120150304012,129,0.8032712703741897,3
41216085,120690312021,123,121030250044,124,1.0171210513133029,3
41216495,120690312021,123,121030250091,124,0.7131592101689601,3
41217896,120690312021,123,121150020052,129,1.8350143058644106,3
41217926,120690312021,123,121150002001,129,1.0039263607074411,3
41218088,120690312021,123,121050116062,129,5.21336427943228,3
41218217,120690312021,123,120570125013,124,1.7991408452022601,3
41275569,120130101002,129,120710104073,129,25.337211792178977,3
41275678,120130101002,129,120710107013,129,0.8126506991626844,3
41276074,120130101002,129,120599604001,129,0.6931909714971056,3
41276329,120130101002,129,120330017001,129,9.333659052331672,3
41276453,120130101002,129,120690303063,123,2.660663518779898,3
41276638,120130101002,129,120330016001,129,4.277568589539225,3
41276722,120130101002,129,120879706001,129,1.733601577975001,3
41276816,120130101002,129,121050122041,129,10.411537299563062,3
41276887,120130101002,129,121270821005,123,0.8103872454240099,3
41277026,120130101002,129,121150024023,129,1.1193605496512213,3
41277111,120130101002,129,120010019022,129,9.143990410878608,3
41277277,120130101002,129,120710501064,129,6.171705990913264,3
41277357,120130101002,129,120910228001,129,5.2189310146791845,3
41277631,120130101002,129,120810008052,129,4.871794471520623,3
41277738,120130101002,129,120570117082,124,0.6642121829988827,3
41279402,120130101002,129,120710014012,129,9.53174287379143,3
41279942,120130101002,129,120950157012,123,1.624026598500523,3
41280273,120130101002,129,121030252082,124,0.7718829312702655,3
41280354,120130101002,129,121030254132,124,1.5581948402274828,3
41280394,120130101002,129,120730025091,129,9.07210389736775,3
41280507,120130101002,129,120090650011,129,4.299279528113534,3
41280667,120130101002,129,120210109053,129,5.091361206596147,3
41281809,120130101002,129,120570137023,124,0.7100673343994037,3
41282644,120130101002,129,120570111074,124,1.7094842440188527,3
41282696,120130101002,129,121150019072,129,0.5765819536502227,3
41282744,120130101002,129,120570102113,124,0.572381424414382,3
41282948,120130101002,129,120570070011,124,1.0027922676593894,3
41283098,120130101002,129,121050157021,129,0.8824470922832492,3
41283332,120130101002,129,120879711002,129,0.7875536156639116,3
41283474,120130101002,129,120879710011,129,0.7590319769660239,3
41283496,120130101002,129,120710017033,129,7.123416718345149,3
41283684,120130101002,129,121030272091,124,0.5170684814598192,3
41283767,120130101002,129,121030202061,124,1.3425380365018298,3
41283983,120130101002,129,121030245091,124,1.7373975069820375,3
41283998,120130101002,129,121170217051,123,3.4783040925019586,3
41284120,120130101002,129,120330011012,129,3.006533199577282,3
41284137,120130101002,129,120150304012,129,3.0250802383669044,3
41284392,120130101002,129,120150103013,129,0.6607594855418352,3
41284411,120130101002,129,120710401131,129,1.7893986717692039,3
41284470,120130101002,129,121030281032,124,1.6738454166871064,3
41284680,120130101002,129,121050123091,129,1.1856759163694375,3
41284725,120130101002,129,121030250044,124,3.8304280332614344,3
41284797,120130101002,129,121030216002,124,0.7113460073239966,3
41284903,120130101002,129,121030264002,124,0.6755242237206159,3
41284910,120130101002,129,120879705002,129,0.7684433145123375,3
41284975,120130101002,129,120879702002,129,0.8967557656727607,3
41284977,120130101002,129,120879703002,129,1.499590151759987,3
41285135,120130101002,129,121030250091,124,2.685722635749802,3
41286214,120130101002,129,121270823011,123,0.5955706906173753,3
41286536,120130101002,129,121150020052,129,6.910573947459975,3
41286566,120130101002,129,121150002001,129,3.780737475071108,3
41286592,120130101002,129,121150010001,129,0.5573928539992568,3
41286728,120130101002,129,121050116062,129,19.63327438534156,3
41286857,120130101002,129,120570125013,124,6.775476252654703,3
41675969,120130102002,129,120710104073,129,16.662295751214128,3
41676078,120130102002,129,120710107013,129,0.534416588650021,3
41676729,120130102002,129,120330017001,129,6.138015060479199,3
41676853,120130102002,129,120690303063,123,1.7497095895161179,3
41677038,120130102002,129,120330016001,129,2.813021161113185,3
41677122,120130102002,129,120879706001,129,1.1400537061424756,3
41677216,120130102002,129,121050122041,129,6.846850992644092,3
41677287,120130102002,129,121270821005,123,0.5329280927601685,3
41677426,120130102002,129,121150024023,129,0.7361155869679068,3
41677511,120130102002,129,120010019022,129,6.013284880041646,3
41677677,120130102002,129,120710501064,129,4.058646679579749,3
41677757,120130102002,129,120910228001,129,3.432081350743178,3
41678031,120130102002,129,120810008052,129,3.20379688931132,3
41679802,120130102002,129,120710014012,129,6.268279244390376,3
41680342,120130102002,129,120950157012,123,1.0679948415005374,3
41680673,120130102002,129,121030252082,124,0.5076068271296146,3
41680754,120130102002,129,121030254132,124,1.024702460509096,3
41680794,120130102002,129,120730025091,129,5.966010761702748,3
41680907,120130102002,129,120090650011,129,2.8272987415560813,3
41681067,120130102002,129,120210109053,129,3.348188699545423,3
41683044,120130102002,129,120570111074,124,1.1241936283089649,3
41683348,120130102002,129,120570070011,124,0.659457776089196,3
41683498,120130102002,129,121050157021,129,0.5803161988392442,3
41683732,120130102002,129,120879711002,129,0.5179122064323038,3
41683896,120130102002,129,120710017033,129,4.684512135500501,3
41684167,120130102002,129,121030202061,124,0.8828819052754825,3
41684383,120130102002,129,121030245091,124,1.1425499907488745,3
41684398,120130102002,129,121170217051,123,2.287407627062393,3
41684520,120130102002,129,120330011012,129,1.977160934995361,3
41684537,120130102002,129,120150304012,129,1.9893578668502405,3
41684811,120130102002,129,120710401131,129,1.1767470758187872,3
41684870,120130102002,129,121030281032,124,1.1007567684800872,3
41685080,120130102002,129,121050123091,129,0.7797259992805284,3
41685125,120130102002,129,121030250044,124,2.5189719084893056,3
41685310,120130102002,129,120879705002,129,0.5053448611263504,3
41685375,120130102002,129,120879702002,129,0.5897258903940682,3
41685377,120130102002,129,120879703002,129,0.9861627561539954,3
41685535,120130102002,129,121030250091,124,1.7661890041273693,3
41686936,120130102002,129,121150020052,129,4.544542148822964,3
41686966,120130102002,129,121150002001,129,2.486294328043557,3
41687128,120130102002,129,121050116062,129,12.911263759269458,3
41687257,120130102002,129,120570125013,124,4.455698997310602,3
41688169,120130103004,129,120330017001,129,132.00866628488356,3
41698849,120130102003,129,120710104073,129,31.860071558417307,3
41698958,120130102003,129,120710107013,129,1.0218610334746063,3
41699213,120130102003,129,120632102002,129,16.071213610880495,3
41699226,120130102003,129,120632104003,129,3.752885868521005,3
41699354,120130102003,129,120599604001,129,0.8716473673856924,3
41699609,120130102003,129,120330017001,129,11.736533907055557,3
41699733,120130102003,129,120690303063,123,3.345629771598032,3
41699918,120130102003,129,120330016001,129,5.3787939445185895,3
41700002,120130102003,129,120879706001,129,2.1799032498563173,3
41700096,120130102003,129,121050122041,129,13.091903170640169,3
41700167,120130102003,129,121270821005,123,1.019014871920804,3
41700306,120130102003,129,121150024023,129,1.4075308484639908,3
41700391,120130102003,129,120010019022,129,11.498036611510603,3
41700557,120130102003,129,120710501064,129,7.760561664038545,3
41700637,120130102003,129,120910228001,129,6.562502494352893,3
41700911,120130102003,129,120810008052,129,6.1259984624061845,3
41701018,120130102003,129,120570117082,124,0.8352082247206456,3
41701077,120130102003,129,121170206001,123,0.594316296222221,3
41702682,120130102003,129,120710014012,129,11.985612802477688,3
41703222,120130102003,129,120950157012,123,2.0421190802443103,3
41703552,120130102003,129,121030252081,124,0.5019777793910721,3
41703553,120130102003,129,121030252082,124,0.9705979342440022,3
41703634,120130102003,129,121030254132,124,1.9593394695042414,3
41703674,120130102003,129,120730025091,129,11.407643497882923,3
41703787,120130102003,129,120090650011,129,5.406094188217551,3
41703947,120130102003,129,120210109053,129,6.402090873391743,3
